
 generation  best  average  standard 
 number      value fitness  deviation 

  440,       2.850,  2.627,  0.490 


  441,       2.850,  2.668,  0.503 


  442,       2.850,  2.663,  0.494 


  443,       2.850,  2.639,  0.552 


  444,       2.850,  2.499,  0.643 


  445,       2.850,  2.621,  0.539 


  446,       2.850,  2.662,  0.506 


  447,       2.850,  2.666,  0.446 


  448,       2.850,  2.793,  0.195 


  449,       2.850,  2.725,  0.388 


  450,       2.850,  2.712,  0.368 


  451,       2.850,  2.675,  0.466 


  452,       2.850,  2.605,  0.575 


  453,       2.850,  2.748,  0.344 


  454,       2.850,  2.708,  0.350 


  455,       2.850,  2.727,  0.321 


  456,       2.850,  2.599,  0.482 


  457,       2.850,  2.674,  0.355 


  458,       2.850,  2.604,  0.425 


  459,       2.850,  2.674,  0.339 


  460,       2.850,  2.636,  0.398 


  461,       2.850,  2.651,  0.389 


  462,       2.850,  2.468,  0.631 


  463,       2.850,  2.531,  0.608 


  464,       2.850,  2.624,  0.477 


  465,       2.850,  2.722,  0.350 


  466,       2.850,  2.748,  0.206 


  467,       2.850,  2.631,  0.497 


  468,       2.850,  2.642,  0.427 


  469,       2.850,  2.636,  0.433 


  470,       2.850,  2.514,  0.598 


  471,       2.850,  2.608,  0.464 


  472,       2.850,  2.617,  0.423 


  473,       2.850,  2.689,  0.265 


  474,       2.850,  2.686,  0.266 


  475,       2.850,  2.693,  0.187 


  476,       2.850,  2.696,  0.271 


  477,       2.850,  2.553,  0.551 


  478,       2.850,  2.525,  0.576 


  479,       2.850,  2.527,  0.554 


  480,       2.850,  2.550,  0.521 


  481,       2.850,  2.671,  0.337 


  482,       2.850,  2.682,  0.269 


  483,       2.850,  2.642,  0.274 


  484,       2.850,  2.464,  0.635 


  485,       2.850,  2.492,  0.648 


  486,       2.850,  2.539,  0.522 


  487,       2.850,  2.636,  0.285 


  488,       2.850,  2.578,  0.423 


  489,       2.850,  2.498,  0.598 


  490,       2.850,  2.414,  0.696 


  491,       2.850,  2.476,  0.626 


  492,       2.850,  2.467,  0.552 


  493,       2.850,  2.528,  0.530 


  494,       2.850,  2.545,  0.542 


  495,       2.850,  2.399,  0.666 


  496,       2.850,  2.578,  0.408 


  497,       2.850,  2.454,  0.498 


  498,       2.850,  2.473,  0.559 


  499,       2.850,  2.580,  0.471 


  500,       2.850,  2.659,  0.460 


  501,       2.850,  2.705,  0.228 


  502,       2.850,  2.671,  0.384 


  503,       2.850,  2.674,  0.343 


  504,       2.850,  2.793,  0.143 


  505,       2.850,  2.719,  0.469 


  506,       2.850,  2.689,  0.500 


  507,       2.850,  2.792,  0.137 


  508,       2.850,  2.771,  0.178 


  509,       2.850,  2.648,  0.311 


  510,       2.850,  2.539,  0.531 


  511,       2.850,  2.443,  0.684 


  512,       2.850,  2.532,  0.498 


  513,       2.850,  2.600,  0.435 


  514,       2.850,  2.522,  0.580 


  515,       2.850,  2.714,  0.301 


  516,       2.850,  2.703,  0.313 


  517,       2.850,  2.708,  0.283 


  518,       2.850,  2.670,  0.357 


  519,       2.850,  2.590,  0.433 


  520,       2.850,  2.495,  0.527 


  521,       2.850,  2.503,  0.553 


  522,       2.850,  2.519,  0.557 


  523,       2.850,  2.421,  0.641 


  524,       2.850,  2.666,  0.336 


  525,       2.850,  2.623,  0.361 


  526,       2.850,  2.688,  0.270 


  527,       2.850,  2.566,  0.549 


  528,       2.850,  2.574,  0.491 


  529,       2.850,  2.493,  0.682 


  530,       2.850,  2.621,  0.482 


  531,       2.850,  2.745,  0.165 


  532,       2.850,  2.586,  0.469 


  533,       2.850,  2.531,  0.523 


  534,       2.850,  2.494,  0.550 


  535,       2.850,  2.554,  0.408 


  536,       2.850,  2.442,  0.491 


  537,       2.850,  2.529,  0.518 


  538,       2.850,  2.513,  0.558 


  539,       2.850,  2.652,  0.313 


  540,       2.850,  2.638,  0.361 


  541,       2.850,  2.740,  0.213 


  542,       2.850,  2.644,  0.418 


  543,       2.850,  2.646,  0.452 


  544,       2.850,  2.518,  0.515 


  545,       2.850,  2.568,  0.549 


  546,       2.850,  2.505,  0.565 


  547,       2.850,  2.571,  0.565 


  548,       2.850,  2.663,  0.482 


  549,       2.850,  2.724,  0.351 


  550,       2.850,  2.628,  0.499 


  551,       2.850,  2.684,  0.314 


  552,       2.850,  2.635,  0.458 


  553,       2.850,  2.654,  0.387 


  554,       2.850,  2.659,  0.387 


  555,       2.850,  2.619,  0.424 


  556,       2.850,  2.641,  0.492 


  557,       2.850,  2.645,  0.418 


  558,       2.850,  2.560,  0.496 


  559,       2.850,  2.631,  0.443 


  560,       2.850,  2.639,  0.429 


  561,       2.850,  2.706,  0.352 


  562,       2.850,  2.628,  0.420 


  563,       2.850,  2.562,  0.571 


  564,       2.850,  2.603,  0.441 


  565,       2.850,  2.645,  0.485 


  566,       2.850,  2.734,  0.340 


  567,       2.850,  2.759,  0.299 


  568,       2.850,  2.747,  0.362 


  569,       2.850,  2.665,  0.429 


  570,       2.850,  2.585,  0.509 


  571,       2.850,  2.557,  0.573 


  572,       2.850,  2.638,  0.526 


  573,       2.850,  2.639,  0.562 


  574,       2.850,  2.720,  0.355 


  575,       2.850,  2.821,  0.017 


  576,       2.850,  2.733,  0.359 


  577,       2.850,  2.636,  0.492 


  578,       2.850,  2.704,  0.400 


  579,       2.850,  2.758,  0.290 


  580,       2.850,  2.716,  0.341 


  581,       2.850,  2.772,  0.208 


  582,       2.850,  2.656,  0.412 


  583,       2.850,  2.561,  0.596 


  584,       2.850,  2.674,  0.450 


  585,       2.850,  2.565,  0.490 


  586,       2.850,  2.708,  0.292 


  587,       2.850,  2.735,  0.312 


  588,       2.850,  2.783,  0.243 


  589,       2.850,  2.769,  0.268 


  590,       2.850,  2.744,  0.378 


  591,       2.850,  2.783,  0.174 


  592,       2.850,  2.734,  0.313 


  593,       2.850,  2.731,  0.375 


  594,       2.850,  2.731,  0.306 


  595,       2.850,  2.610,  0.538 


  596,       2.850,  2.735,  0.276 


  597,       2.850,  2.682,  0.328 


  598,       2.850,  2.661,  0.364 


  599,       2.850,  2.601,  0.389 


  600,       2.850,  2.520,  0.568 


  601,       2.850,  2.544,  0.562 


  602,       2.850,  2.628,  0.488 


  603,       2.850,  2.616,  0.570 


  604,       2.850,  2.488,  0.712 


  605,       2.850,  2.729,  0.399 


  606,       2.850,  2.785,  0.182 


  607,       2.850,  2.688,  0.458 


  608,       2.850,  2.787,  0.202 


  609,       2.850,  2.653,  0.500 


  610,       2.850,  2.778,  0.159 


  611,       2.850,  2.561,  0.596 


  612,       2.850,  2.697,  0.445 


  613,       2.850,  2.720,  0.460 


  614,       2.850,  2.750,  0.353 


  615,       2.850,  2.692,  0.470 


  616,       2.850,  2.610,  0.528 


  617,       2.850,  2.668,  0.457 


  618,       2.850,  2.602,  0.540 


  619,       2.850,  2.536,  0.661 


  620,       2.850,  2.714,  0.440 


  621,       2.850,  2.659,  0.604 


  622,       2.850,  2.811,  0.275 


  623,       2.850,  2.848,  0.012 


  624,       2.850,  2.728,  0.473 


  625,       2.850,  2.688,  0.485 


  626,       2.850,  2.606,  0.603 


  627,       2.850,  2.819,  0.199 


  628,       2.850,  2.762,  0.336 


  629,       2.850,  2.791,  0.292 


  630,       2.850,  2.737,  0.391 


  631,       2.850,  2.665,  0.530 


  632,       2.850,  2.655,  0.596 


  633,       2.850,  2.779,  0.352 


  634,       2.850,  2.768,  0.357 


  635,       2.850,  2.779,  0.315 


  636,       2.850,  2.537,  0.672 


  637,       2.850,  2.596,  0.626 


  638,       2.850,  2.734,  0.464 


  639,       2.850,  2.784,  0.328 


  640,       2.850,  2.735,  0.461 


  641,       2.850,  2.671,  0.523 


  642,       2.850,  2.626,  0.531 


  643,       2.850,  2.530,  0.588 


  644,       2.850,  2.520,  0.584 


  645,       2.850,  2.496,  0.609 


  646,       2.850,  2.285,  0.713 


  647,       2.850,  2.375,  0.664 


  648,       2.850,  2.637,  0.508 


  649,       2.850,  2.710,  0.374 


  650,       2.850,  2.695,  0.471 


  651,       2.850,  2.698,  0.450 


  652,       2.850,  2.784,  0.193 


  653,       2.850,  2.783,  0.307 


  654,       2.850,  2.772,  0.347 


  655,       2.850,  2.703,  0.474 


  656,       2.850,  2.765,  0.301 


  657,       2.850,  2.683,  0.523 


  658,       2.850,  2.634,  0.496 


  659,       2.850,  2.724,  0.407 


  660,       2.850,  2.833,  0.122 


  661,       2.850,  2.685,  0.474 


  662,       2.850,  2.761,  0.317 


  663,       2.850,  2.688,  0.501 


  664,       2.850,  2.718,  0.463 


